State Code,Claim Amount,Coverage,Education,EmploymentStatus,Location Code,Monthly Premium Auto,Number of Policies,Policy,Claim Reason,Vehicle Class
IA,527.8201393999999,Basic,Bachelor,Employed,Rural,67,4,Corporate,Hail,Four-Door Car
MO,805.6898119,Basic,Bachelor,Employed,Rural,68,2,Corporate,Scratch/Dent,Two-Door Car
IA,918.5025301,Basic,Bachelor,Employed,Urban,116,3,Personal,Collision,SUV
IA,1541.773444,Extended,College,Employed,Rural,96,2,Personal,Other,Four-Door Car
NE,682.9413399,Basic,High School or Below,Unemployed,Suburban,66,2,Personal,Scratch/Dent,Two-Door Car
IA,850.0909417000001,Basic,High School or Below,Employed,Suburban,106,7,Special,Other,SUV
IA,884.7444221000002,Basic,College,Medical Leave,Urban,118,4,Personal,Collision,SUV
NE,284.0899849,Extended,College,Unemployed,Suburban,80,1,Personal,Collision,Two-Door Car
IA,1598.452739,Basic,Bachelor,Unemployed,Suburban,69,2,Personal,Other,Two-Door Car
IA,1854.230074,Basic,College,Unemployed,Suburban,72,2,Corporate,Other,Four-Door Car
NE,260.9829612,Basic,College,Employed,Rural,65,1,Corporate,Other,Four-Door Car
MO,790.1744238,Basic,High School or Below,Unemployed,Suburban,113,5,Personal,Collision,SUV
MO,1799.586532,Extended,High School or Below,Employed,Urban,223,4,Personal,Other,SUV
MO,502.1686245,Extended,College,Employed,Rural,126,1,Personal,Scratch/Dent,Sports Car
NE,465.4841089,Basic,Bachelor,Unemployed,Suburban,67,4,Personal,Collision,Two-Door Car
MO,859.5726399,Basic,College,Employed,Rural,108,8,Personal,Hail,SUV
KS,1562.628021,Extended,High School or Below,Employed,Suburban,131,2,Personal,Collision,Sports Car
MO,279.7674845,Basic,High School or Below,Employed,Rural,70,1,Corporate,Other,Four-Door Car
MO,534.4989624,Basic,Master,Employed,Suburban,68,7,Personal,Scratch/Dent,Four-Door Car
MO,1755.754051,Premium,College,Employed,Rural,146,2,Personal,Hail,Sports Car
MO,459.5524548,Basic,College,Employed,Urban,116,1,Personal,Collision,SUV
OK,579.4104234,Basic,Bachelor,Employed,Suburban,74,9,Personal,Collision,Four-Door Car
IA,533.2462694,Basic,Doctor,Employed,Urban,66,7,Corporate,Hail,Four-Door Car
IA,668.0146801,Extended,Bachelor,Employed,Rural,87,6,Corporate,Hail,Two-Door Car
IA,791.0866718,Basic,College,Employed,Rural,199,1,Personal,Scratch/Dent,SUV
MO,1251.692188,Basic,High School or Below,Medical Leave,Suburban,110,2,Personal,Collision,SUV
IA,232.5259483,Basic,College,Unemployed,Suburban,63,1,Personal,Scratch/Dent,Four-Door Car
IA,396.41512630000005,Basic,Bachelor,Medical Leave,Suburban,102,1,Corporate,Collision,SUV
MO,748.6088014999998,Basic,Bachelor,Unemployed,Suburban,113,4,Personal,Other,SUV
IA,670.7994147999998,Basic,Bachelor,Unemployed,Suburban,65,2,Personal,Other,Four-Door Car
MO,1290.2093220000004,Premium,High School or Below,Employed,Suburban,106,2,Corporate,Collision,Four-Door Car
NE,592.6729379,Extended,College,Retired,Suburban,96,5,Personal,Collision,Four-Door Car
NE,514.8653203,Basic,College,Employed,Suburban,65,3,Personal,Collision,Two-Door Car
IA,682.7178202,Basic,Bachelor,Unemployed,Rural,103,6,Personal,Collision,SUV
NE,467.0058282,Premium,Bachelor,Employed,Urban,118,1,Personal,Collision,Two-Door Car
KS,536.3076547000002,Basic,High School or Below,Employed,Rural,68,6,Personal,Collision,Four-Door Car
IA,696.1945557,Basic,High School or Below,Unemployed,Rural,63,2,Personal,Hail,Four-Door Car
IA,2851.103331,Premium,High School or Below,Employed,Suburban,104,2,Corporate,Other,Four-Door Car
IA,862.4917662999999,Basic,Master,Employed,Suburban,106,5,Personal,Hail,Sports Car
IA,338.2223536,Extended,Bachelor,Unemployed,Suburban,91,1,Personal,Scratch/Dent,Four-Door Car
MO,231.9818549,Basic,Bachelor,Medical Leave,Suburban,61,1,Personal,Hail,Four-Door Car
NE,880.7486831,Extended,High School or Below,Medical Leave,Suburban,78,2,Special,Scratch/Dent,Four-Door Car
MO,785.3961409,Extended,Bachelor,Employed,Suburban,99,5,Corporate,Other,Four-Door Car
NE,981.6528302000003,Basic,College,Employed,Rural,62,2,Personal,Collision,Four-Door Car
NE,2210.35072,Basic,College,Unemployed,Suburban,102,2,Corporate,Collision,SUV
KS,668.9022727999999,Extended,High School or Below,Employed,Suburban,84,7,Corporate,Hail,Two-Door Car
IA,1132.335555,Extended,Master,Employed,Rural,94,2,Corporate,Scratch/Dent,Four-Door Car
KS,633.3030812000002,Extended,Master,Employed,Urban,79,4,Personal,Scratch/Dent,Two-Door Car
NE,313.9169353000001,Extended,Bachelor,Employed,Suburban,79,1,Personal,Other,Four-Door Car
MO,261.7182661,Basic,High School or Below,Employed,Rural,65,1,Personal,Scratch/Dent,Four-Door Car
MO,373.25685360000006,Basic,High School or Below,Unemployed,Suburban,106,1,Personal,Scratch/Dent,Sports Car
MO,443.3694028,Basic,Bachelor,Unemployed,Suburban,65,6,Special,Hail,Four-Door Car
KS,347.8887023,Extended,College,Employed,Suburban,90,1,Corporate,Hail,Four-Door Car
MO,500.9595291,Basic,Bachelor,Unemployed,Suburban,69,4,Personal,Collision,Four-Door Car
MO,841.7004401,Premium,Bachelor,Employed,Suburban,111,7,Personal,Other,Two-Door Car
MO,448.3839044,Basic,Master,Employed,Urban,113,1,Personal,Hail,SUV
MO,512.4984390999998,Extended,Doctor,Unemployed,Suburban,134,1,Personal,Scratch/Dent,SUV
IA,372.10571180000005,Extended,Bachelor,Employed,Urban,93,1,Personal,Hail,Four-Door Car
NE,998.8787618,Extended,Master,Employed,Rural,124,3,Personal,Hail,SUV
IA,334.2177957,Extended,College,Unemployed,Suburban,91,1,Personal,Collision,Four-Door Car
MO,752.4735746,Basic,Bachelor,Employed,Suburban,64,2,Personal,Hail,Four-Door Car
MO,294.9282616000001,Basic,High School or Below,Employed,Rural,73,1,Personal,Scratch/Dent,Four-Door Car
NE,517.9890955,Basic,Bachelor,Employed,Urban,65,9,Corporate,Collision,Four-Door Car
NE,322.5395988,Extended,Master,Employed,Suburban,81,1,Personal,Scratch/Dent,Four-Door Car
NE,884.9689719,Basic,Master,Employed,Rural,73,2,Special,Hail,Four-Door Car
IA,235.9423599,Basic,Bachelor,Medical Leave,Suburban,63,1,Personal,Collision,Four-Door Car
OK,466.922664,Premium,High School or Below,Employed,Suburban,116,1,Personal,Hail,Two-Door Car
MO,636.6225775,Extended,High School or Below,Employed,Suburban,80,3,Personal,Hail,Two-Door Car
IA,2558.1610140000007,Basic,College,Employed,Suburban,72,2,Personal,Collision,Two-Door Car
MO,814.6271602,Basic,College,Employed,Rural,68,2,Personal,Collision,Two-Door Car
IA,541.2458621000002,Basic,Master,Employed,Urban,67,3,Personal,Collision,Four-Door Car
NE,475.5194923,Basic,High School or Below,Retired,Suburban,63,7,Personal,Hail,Four-Door Car
IA,499.5211519,Basic,Bachelor,Employed,Suburban,62,3,Personal,Collision,Four-Door Car
MO,282.4849966999999,Basic,Bachelor,Employed,Rural,73,1,Personal,Hail,Four-Door Car
MO,590.791176,Basic,College,Employed,Suburban,74,4,Personal,Collision,Four-Door Car
IA,498.8579794,Basic,Bachelor,Employed,Suburban,64,8,Personal,Hail,Four-Door Car
NE,740.5265785,Basic,Bachelor,Employed,Suburban,64,2,Personal,Hail,Four-Door Car
KS,1655.3234220000004,Extended,Doctor,Employed,Suburban,135,2,Personal,Collision,SUV
IA,1510.222866,Extended,College,Unemployed,Rural,137,2,Personal,Hail,SUV
NE,911.8928908,Basic,High School or Below,Employed,Rural,114,6,Personal,Scratch/Dent,SUV
IA,275.9978287,Basic,Bachelor,Employed,Suburban,69,1,Personal,Hail,Two-Door Car
IA,1525.157924,Extended,Bachelor,Employed,Suburban,127,2,Personal,Collision,SUV
NE,1451.7436810000004,Premium,High School or Below,Employed,Suburban,178,7,Personal,Collision,SUV
NE,559.712496,Extended,High School or Below,Employed,Suburban,139,1,Personal,Collision,SUV
MO,1932.323675,Extended,High School or Below,Unemployed,Suburban,139,2,Personal,Collision,SUV
KS,1595.001951,Extended,College,Unemployed,Rural,87,2,Personal,Hail,Two-Door Car
OK,317.6356488,Extended,High School or Below,Employed,Urban,81,1,Personal,Hail,Two-Door Car
IA,452.6126785,Basic,Bachelor,Unemployed,Suburban,64,3,Personal,Hail,Four-Door Car
NE,257.37168590000005,Basic,College,Employed,Suburban,67,1,Corporate,Hail,Four-Door Car
NE,665.6709232999998,Basic,College,Unemployed,Suburban,69,2,Personal,Collision,Four-Door Car
OK,2756.473951,Extended,Bachelor,Medical Leave,Rural,91,2,Corporate,Hail,Four-Door Car
MO,384.2794699,Extended,Master,Employed,Rural,95,1,Personal,Hail,Two-Door Car
IA,380.8122147,Extended,College,Employed,Suburban,94,1,Personal,Hail,Two-Door Car
IA,1500.084238,Extended,High School or Below,Employed,Suburban,76,2,Personal,Collision,Four-Door Car
OK,557.310605,Basic,College,Employed,Urban,69,7,Personal,Collision,Four-Door Car
IA,622.2212107999999,Extended,Bachelor,Employed,Rural,78,7,Corporate,Other,Two-Door Car
IA,509.6673223,Basic,Master,Medical Leave,Suburban,65,3,Personal,Collision,Four-Door Car
MO,618.3185785000002,Extended,College,Employed,Rural,78,7,Personal,Other,Four-Door Car
MO,938.8981905,Extended,Bachelor,Employed,Rural,80,2,Personal,Hail,Four-Door Car
IA,816.8714346,Basic,College,Medical Leave,Urban,73,2,Special,Collision,Four-Door Car
MO,1356.12048,Extended,College,Medical Leave,Urban,91,2,Corporate,Collision,Two-Door Car
MO,669.9278956,Extended,College,Employed,Urban,88,8,Personal,Collision,Four-Door Car
MO,2023.09675,Basic,High School or Below,Employed,Suburban,74,2,Corporate,Scratch/Dent,Four-Door Car
KS,409.7371676,Premium,Bachelor,Medical Leave,Suburban,110,1,Corporate,Collision,Two-Door Car
MO,516.949937,Basic,High School or Below,Medical Leave,Suburban,73,4,Personal,Hail,Four-Door Car
NE,627.8764007,Extended,Bachelor,Employed,Suburban,80,3,Personal,Hail,Four-Door Car
NE,334.3933131,Extended,Bachelor,Employed,Urban,87,1,Personal,Other,Four-Door Car
MO,1553.178589,Basic,Bachelor,Employed,Urban,198,3,Personal,Scratch/Dent,SUV
IA,423.684292,Basic,Bachelor,Medical Leave,Suburban,113,1,Corporate,Scratch/Dent,Sports Car
NE,369.2583567,Premium,College,Unemployed,Suburban,105,1,Personal,Collision,Four-Door Car
MO,678.2556453999998,Extended,High School or Below,Employed,Suburban,85,3,Personal,Other,Four-Door Car
MO,368.3472334,Basic,Bachelor,Retired,Suburban,100,1,Personal,Scratch/Dent,Sports Car
IA,1399.568999,Extended,High School or Below,Employed,Suburban,121,2,Personal,Collision,SUV
IA,833.1648336000002,Basic,Bachelor,Unemployed,Suburban,119,3,Personal,Hail,SUV
OK,417.118715,Basic,College,Employed,Suburban,105,1,Personal,Collision,Sports Car
IA,787.3567332,Basic,High School or Below,Unemployed,Suburban,74,2,Personal,Collision,Two-Door Car
IA,1067.725385,Extended,College,Employed,Urban,134,9,Corporate,Collision,SUV
MO,1468.707959,Extended,Bachelor,Unemployed,Suburban,85,2,Personal,Collision,Four-Door Car
KS,539.4703228999998,Basic,Bachelor,Employed,Urban,67,3,Corporate,Hail,Two-Door Car
NE,223.0755716,Basic,College,Unemployed,Suburban,62,1,Personal,Collision,Four-Door Car
OK,777.1018055,Basic,College,Employed,Suburban,65,2,Corporate,Hail,Four-Door Car
KS,410.3849192,Basic,College,Employed,Suburban,102,1,Personal,Hail,SUV
OK,722.1151702000002,Basic,Bachelor,Employed,Urban,184,1,Personal,Scratch/Dent,SUV
IA,1228.50473,Basic,High School or Below,Unemployed,Suburban,183,7,Personal,Collision,SUV
MO,570.4679894,Basic,Master,Employed,Suburban,71,3,Personal,Collision,Four-Door Car
NE,243.3913419,Basic,Bachelor,Unemployed,Suburban,72,1,Personal,Collision,Two-Door Car
MO,492.1752296,Basic,College,Unemployed,Suburban,70,8,Personal,Scratch/Dent,Four-Door Car
MO,466.0006868,Basic,High School or Below,Unemployed,Suburban,67,3,Personal,Collision,Two-Door Car
KS,254.15229069999995,Basic,High School or Below,Unemployed,Suburban,71,1,Personal,Other,Four-Door Car
OK,1165.859927,Basic,College,Medical Leave,Rural,102,2,Personal,Collision,Sports Car
KS,1113.1566369999996,Extended,High School or Below,Unemployed,Suburban,99,2,Personal,Collision,Four-Door Car
NE,473.35073430000006,Basic,Bachelor,Unemployed,Suburban,62,3,Corporate,Collision,Four-Door Car
IA,877.6363447999997,Basic,High School or Below,Employed,Suburban,73,2,Personal,Collision,Four-Door Car
MO,780.4022472999999,Basic,High School or Below,Employed,Suburban,193,1,Personal,Hail,SUV
NE,252.2256441,Basic,Master,Unemployed,Suburban,69,1,Corporate,Other,Four-Door Car
MO,953.6338382,Extended,Bachelor,Employed,Suburban,80,2,Corporate,Collision,Four-Door Car
IA,471.1080198,Basic,Bachelor,Medical Leave,Rural,62,6,Corporate,Collision,Two-Door Car
OK,380.1282266,Extended,Bachelor,Employed,Rural,96,1,Personal,Collision,Four-Door Car
IA,2115.930151,Basic,College,Unemployed,Suburban,108,2,Special,Other,SUV
IA,651.5026481000001,Extended,Master,Employed,Suburban,81,5,Corporate,Collision,Four-Door Car
MO,473.9861234,Basic,Master,Employed,Urban,61,8,Personal,Collision,Four-Door Car
MO,2124.094357,Basic,College,Unemployed,Suburban,190,2,Personal,Hail,SUV
KS,398.0838735,Premium,High School or Below,Employed,Suburban,101,1,Personal,Scratch/Dent,Four-Door Car
IA,499.0343538,Basic,College,Unemployed,Suburban,71,6,Special,Scratch/Dent,Two-Door Car
IA,256.2604728,Basic,High School or Below,Employed,Urban,65,1,Personal,Hail,Two-Door Car
OK,735.5349908,Basic,Bachelor,Employed,Suburban,61,2,Corporate,Other,Two-Door Car
NE,504.1447024,Basic,College,Employed,Rural,64,5,Personal,Other,Four-Door Car
IA,1273.195161,Basic,Doctor,Employed,Suburban,105,2,Special,Collision,SUV
NE,287.2669164,Basic,Bachelor,Employed,Rural,73,1,Personal,Hail,Four-Door Car
IA,1105.822493,Extended,High School or Below,Employed,Suburban,137,3,Personal,Hail,SUV
NE,713.8167712000002,Extended,High School or Below,Medical Leave,Suburban,93,8,Corporate,Hail,Two-Door Car
IA,2903.747753,Basic,High School or Below,Unemployed,Suburban,113,2,Personal,Other,SUV
MO,861.3464627000002,Premium,Master,Employed,Suburban,106,5,Personal,Collision,Two-Door Car
MO,386.1486269,Extended,College,Employed,Urban,95,1,Corporate,Hail,Four-Door Car
IA,248.2915577,Basic,Doctor,Unemployed,Rural,68,1,Personal,Hail,Two-Door Car
MO,313.3018242,Extended,Bachelor,Unemployed,Suburban,91,1,Personal,Collision,Four-Door Car
IA,712.3082387999998,Extended,Bachelor,Employed,Suburban,92,3,Personal,Other,Two-Door Car
NE,2843.564035000001,Basic,College,Unemployed,Suburban,116,2,Personal,Hail,SUV
KS,1274.184754,Basic,Bachelor,Employed,Urban,106,2,Personal,Collision,SUV
IA,317.6865609,Extended,Bachelor,Employed,Suburban,81,1,Personal,Hail,Four-Door Car
MO,547.0060561,Extended,Bachelor,Employed,Suburban,138,1,Personal,Hail,SUV
IA,458.2647706,Basic,Bachelor,Unemployed,Suburban,67,7,Personal,Collision,Four-Door Car
IA,535.0214918,Basic,Bachelor,Employed,Urban,68,5,Personal,Collision,Four-Door Car
MO,558.0916513999998,Basic,High School or Below,Employed,Suburban,70,3,Personal,Collision,Four-Door Car
IA,704.8544757999998,Extended,College,Medical Leave,Suburban,93,7,Personal,Scratch/Dent,Four-Door Car
OK,1530.622493,Premium,Bachelor,Employed,Rural,193,9,Corporate,Other,SUV
IA,965.7579498,Extended,High School or Below,Unemployed,Suburban,131,9,Personal,Collision,SUV
MO,398.5319833,Basic,College,Retired,Suburban,105,1,Personal,Hail,SUV
IA,981.6528302000003,Basic,College,Employed,Rural,62,2,Personal,Collision,Four-Door Car
NE,3724.363312,Basic,High School or Below,Employed,Urban,115,2,Personal,Collision,Sports Car
IA,412.2964632,Basic,High School or Below,Medical Leave,Rural,107,1,Corporate,Scratch/Dent,Sports Car
IA,255.6609217,Basic,High School or Below,Employed,Suburban,65,1,Personal,Scratch/Dent,Four-Door Car
MO,1725.3729440000004,Extended,High School or Below,Unemployed,Suburban,124,2,Personal,Scratch/Dent,Sports Car
MO,3618.102892,Basic,Bachelor,Unemployed,Suburban,180,2,Corporate,Collision,SUV
IA,234.80288680000004,Basic,High School or Below,Unemployed,Suburban,63,1,Personal,Hail,Four-Door Car
IA,2367.502939,Premium,Bachelor,Employed,Urban,199,2,Personal,Collision,Sports Car
IA,408.9463358,Basic,College,Employed,Suburban,104,1,Corporate,Scratch/Dent,SUV
MO,248.367134,Basic,Bachelor,Employed,Rural,65,1,Personal,Hail,Four-Door Car
IA,527.8183759,Basic,College,Employed,Rural,68,3,Personal,Hail,Two-Door Car
MO,1096.395723,Premium,High School or Below,Employed,Suburban,276,1,Corporate,Collision,SUV
IA,555.5830205,Basic,Bachelor,Employed,Suburban,72,6,Personal,Hail,Four-Door Car
KS,326.101744,Extended,Bachelor,Unemployed,Suburban,93,1,Personal,Scratch/Dent,Four-Door Car
IA,1102.992619,Extended,Bachelor,Employed,Suburban,92,2,Personal,Collision,Four-Door Car
NE,477.0550911,Basic,College,Medical Leave,Suburban,65,4,Personal,Collision,Two-Door Car
MO,273.4328157,Basic,High School or Below,Employed,Rural,70,1,Personal,Scratch/Dent,Four-Door Car
MO,374.814406,Basic,Bachelor,Unemployed,Suburban,106,1,Personal,Collision,SUV
IA,477.0550911,Basic,College,Medical Leave,Suburban,65,4,Personal,Collision,Two-Door Car
IA,850.9850887,Basic,Master,Medical Leave,Suburban,74,2,Personal,Collision,Four-Door Car
NE,542.104863,Basic,Master,Medical Leave,Suburban,71,3,Corporate,Collision,Two-Door Car
IA,291.641746,Basic,Bachelor,Employed,Rural,74,1,Personal,Other,Four-Door Car
KS,1336.352356,Premium,College,Employed,Rural,111,2,Personal,Hail,Four-Door Car
IA,397.4858481,Basic,High School or Below,Unemployed,Suburban,113,1,Personal,Collision,SUV
MO,1471.043268,Extended,College,Medical Leave,Suburban,131,2,Personal,Scratch/Dent,SUV
MO,593.6344042999998,Basic,Doctor,Employed,Rural,74,7,Personal,Collision,Four-Door Car
MO,286.2180262,Basic,College,Employed,Urban,72,1,Personal,Hail,Four-Door Car
NE,842.7172486,Extended,Bachelor,Employed,Suburban,215,1,Personal,Collision,SUV
NE,862.2835375,Basic,Bachelor,Employed,Suburban,73,2,Corporate,Collision,Four-Door Car
IA,230.0691547,Basic,Bachelor,Retired,Suburban,63,1,Personal,Collision,Four-Door Car
NE,1005.65083,Extended,Bachelor,Medical Leave,Suburban,139,7,Personal,Collision,Sports Car
OK,911.8148093,Basic,High School or Below,Employed,Suburban,114,3,Personal,Collision,SUV
OK,550.7242176,Basic,Master,Medical Leave,Rural,72,8,Personal,Collision,Four-Door Car
MO,1097.206778,Extended,Doctor,Employed,Suburban,137,5,Personal,Hail,Sports Car
IA,784.0165778,Extended,College,Employed,Suburban,210,1,Personal,Hail,SUV
KS,550.4139033,Basic,Bachelor,Unemployed,Suburban,73,5,Personal,Collision,Four-Door Car
NE,479.2810444,Basic,High School or Below,Medical Leave,Suburban,62,3,Personal,Collision,Two-Door Car
IA,418.777657,Premium,Master,Employed,Rural,103,1,Personal,Hail,Two-Door Car
NE,271.8375247,Basic,College,Employed,Urban,68,1,Personal,Collision,Four-Door Car
IA,825.7666512,Basic,Bachelor,Medical Leave,Suburban,73,2,Personal,Hail,Four-Door Car
IA,1266.359666,Premium,Master,Employed,Rural,104,2,Corporate,Collision,Four-Door Car
OK,264.7519741,Basic,College,Employed,Urban,69,1,Personal,Hail,Four-Door Car
MO,483.0908873,Basic,Bachelor,Unemployed,Suburban,72,3,Corporate,Scratch/Dent,Four-Door Car
OK,455.8428807,Basic,Bachelor,Medical Leave,Suburban,61,3,Personal,Scratch/Dent,Four-Door Car
IA,212.792357,Basic,Bachelor,Unemployed,Rural,61,1,Corporate,Collision,Four-Door Car
MO,254.6866098,Basic,Bachelor,Employed,Suburban,63,1,Corporate,Other,Two-Door Car
KS,499.2920887,Basic,College,Medical Leave,Suburban,68,3,Personal,Collision,Four-Door Car
KS,1274.184754,Basic,Bachelor,Employed,Urban,106,2,Corporate,Collision,SUV
